date,adm1_code,data,prediction,forecast_step
2023-04-01,1926,0.7398414325916307,0.7378208714423523,1
2023-04-02,1926,0.7362368975775149,0.7375553271910463,2
2023-04-03,1926,0.7333175684474863,0.7370379449336611,3
2023-04-04,1926,0.7293153290284454,0.7367681931706899,4
2023-04-05,1926,0.7246276255786469,0.7365915409524747,5
2023-04-06,1926,0.7208017129490388,0.7361564921217792,6
2023-04-07,1926,0.7181214442581563,0.7360923305156463,7
2023-04-08,1926,0.7160036466610091,0.735705010919162,8
2023-04-09,1926,0.7161026421498373,0.7354839643000447,9
2023-04-10,1926,0.7162993654477969,0.7352150854191565,10
2023-04-11,1926,0.7156213815858247,0.7350314232523375,11
2023-04-12,1926,0.7154305146321284,0.7350004921669894,12
2023-04-13,1926,0.7153401004188151,0.7350922151005649,13
2023-04-14,1926,0.7143194758650149,0.7348619942555957,14
2023-04-15,1926,0.7133899197507902,0.7347435619219028,15
2023-04-16,1926,0.7109130898870578,0.7349661494142198,16
2023-04-17,1926,0.708637658161568,0.7347150732300066,17
2023-04-18,1926,0.7089625574525554,0.7348085198088371,18
2023-04-19,1926,0.7089581017480493,0.7347643548625343,19
2023-04-20,1926,0.7079988572332818,0.7348232086284839,20
2023-04-21,1926,0.7065337621954376,0.7352251523176961,21
2023-04-22,1926,0.7043938128746496,0.7353123299314462,22
2023-04-23,1926,0.7015506998892318,0.735688256193214,23
2023-04-24,1926,0.6998947576047135,0.7358482343612992,24
2023-04-25,1926,0.6985190808969846,0.7358245773709201,25
2023-04-26,1926,0.6991244234394897,0.7359214244413012,26
2023-04-27,1926,0.6982875104680858,0.7360430784526103,27
2023-04-28,1926,0.6936855295599622,0.7364756410012775,28
2023-04-29,1926,0.6891019762485341,0.736595841334463,29
2023-04-30,1926,0.6854792021330514,0.7366727917457753,30
2023-05-01,1926,0.6823621078544054,0.7370273677867659,31
2023-05-02,1926,0.6797950297795994,0.7374352082612746,32
2023-05-03,1926,0.6773746172515638,0.7376657453193617,33
2023-05-04,1926,0.6725824719179015,0.7377814167181783,34
2023-05-05,1926,0.6695138555071007,0.7378743776704938,35
2023-05-06,1926,0.6658795369622764,0.7381538954275016,36
2023-05-07,1926,0.6615711094855774,0.7380862159613458,37
2023-05-08,1926,0.659317297437646,0.7382547702642911,38
2023-05-09,1926,0.6584422505755446,0.7382715054470169,39
2023-05-10,1926,0.6575611478532147,0.7382588884708526,40
2023-05-11,1926,0.6566800299570503,0.7381736045705908,41
2023-05-12,1926,0.6555082553315288,0.7378925677391522,42
2023-05-13,1926,0.6548934702313056,0.7379377279345932,43
2023-05-14,1926,0.6577101523934986,0.7377672472272822,44
2023-05-15,1926,0.6593985968931124,0.7376809846670654,45
2023-05-16,1926,0.6606856666210151,0.7377223389691495,46
2023-05-17,1926,0.6631167304924711,0.7375837896603913,47
2023-05-18,1926,0.6624556216351326,0.7371325404153027,48
2023-05-19,1926,0.659134624215749,0.7370893102840342,49
2023-05-20,1926,0.6567955179100249,0.7369715608426192,50
2023-05-21,1926,0.6542770803374014,0.736523012956866,51
2023-05-22,1926,0.6525607876401966,0.7364989114927881,52
2023-05-23,1926,0.6511198163870243,0.7363279643238344,53
2023-05-24,1926,0.6483426388438289,0.7358921008187168,54
2023-05-25,1926,0.6459914779418743,0.7357612576803946,55
2023-05-26,1926,0.6447822980000878,0.735398364346736,56
2023-05-27,1926,0.6441006678554331,0.7350634467790657,57
2023-05-28,1926,0.6465403308654548,0.7347181531137609,58
2023-05-29,1926,0.6501475348217743,0.7343603820542627,59
2023-05-30,1926,0.653222136572854,0.7339846078309052,60
2023-04-01,1927,0.7596251736039566,0.7581981559907021,1
2023-04-02,1927,0.7573232104359409,0.7582768870325693,2
2023-04-03,1927,0.755467542289766,0.7584382912592431,3
2023-04-04,1927,0.7535247118489645,0.7583366356976498,4
2023-04-05,1927,0.7544358346888691,0.758417715578706,5
2023-04-06,1927,0.7574545212117163,0.7581637992098862,6
2023-04-07,1927,0.7551978224923238,0.7581023893418191,7
2023-04-08,1927,0.7497825687749026,0.7579007759032705,8
2023-04-09,1927,0.7463565486253413,0.7581928683776809,9
2023-04-10,1927,0.743697160309287,0.758294221157574,10
2023-04-11,1927,0.7428710755640819,0.7579386923153819,11
2023-04-12,1927,0.7415487474399125,0.7580969752435507,12
2023-04-13,1927,0.7419635310095762,0.7579002108232984,13
2023-04-14,1927,0.7444136281919727,0.758015051045821,14
2023-04-15,1927,0.745125065952889,0.7580300247337604,15
2023-04-16,1927,0.7438210314494473,0.758169490987801,16
2023-04-17,1927,0.7431357360386117,0.7581016270833956,17
2023-04-18,1927,0.7469951903984489,0.7586900516454065,18
2023-04-19,1927,0.7464855832358437,0.7592505592311667,19
2023-04-20,1927,0.7464184908079343,0.7595206197857791,20
2023-04-21,1927,0.745702601050924,0.7600291715044463,21
2023-04-22,1927,0.7454321349682618,0.7605308334151217,22
2023-04-23,1927,0.7452075778849865,0.7607372696785191,23
2023-04-24,1927,0.7433566005484578,0.7610729928402165,24
2023-04-25,1927,0.7413212019601962,0.7614897240692684,25
2023-04-26,1927,0.7392328516808007,0.761439758147479,26
2023-04-27,1927,0.7406174894148705,0.7619535869726846,27
2023-04-28,1927,0.7385502432740783,0.7619349700672486,28
2023-04-29,1927,0.737411779330375,0.7621181139530548,29
2023-04-30,1927,0.7370512946580648,0.7624003361253002,30
2023-05-01,1927,0.7384539607820491,0.7625072815263578,31
2023-05-02,1927,0.7416020939372818,0.7633292724186489,32
2023-05-03,1927,0.7433548693985432,0.7635753907071361,33
