date,adm1_code,data,prediction,forecast_step
2022-08-01,900218,0.5976421724577247,0.5993619785620325,1
2022-08-02,900218,0.5988258442208344,0.6014206794317627,2
2022-08-03,900218,0.5977558118695989,0.6028747802216989,3
2022-08-04,900218,0.5934054258282153,0.6037863607085145,4
2022-08-05,900218,0.5885410209647872,0.6042171678638147,5
2022-08-06,900218,0.581833742942604,0.6042277136216639,6
2022-08-07,900218,0.5771244311815036,0.6038765176015699,7
2022-08-08,900218,0.5733494489217233,0.6032194861816781,8
2022-08-09,900218,0.5691152084368121,0.6023094184235597,9
2022-08-10,900218,0.56877918056816,0.6011956287272862,10
2022-08-11,900218,0.5728599119295689,0.5999236757152506,11
2022-08-12,900218,0.5769320088365473,0.5985351866774027,12
2022-08-13,900218,0.5808368212072527,0.5970677669318167,13
2022-08-14,900218,0.5858371652732213,0.5955549836363726,14
2022-08-15,900218,0.5876109709485462,0.594026413904565,15
2022-08-16,900218,0.5895882548215186,0.592507747507303,16
2022-08-17,900218,0.5912234043912162,0.5910209349608402,17
2022-08-18,900218,0.592516035090515,0.5895843723882356,18
2022-08-19,900218,0.5944048834327911,0.5882131151793297,19
2022-08-20,900218,0.5947800026588379,0.5869191131453159,20
2022-08-21,900218,0.5890740267499417,0.5857114605535876,21
2022-08-22,900218,0.5832563498220729,0.584596655123487,22
2022-08-23,900218,0.5781308159910387,0.5835788607524273,23
2022-08-24,900218,0.5725258679672439,0.5826601694148955,24
2022-08-25,900218,0.5694490264314036,0.5818408583259178,25
2022-08-26,900218,0.5671638695310437,0.5811196390790644,26
2022-08-27,900218,0.5636794500596393,0.5804938960517557,27
2022-08-28,900218,0.5598319011023378,0.579959911913546,28
2022-08-29,900218,0.5563882176659632,0.5795130785734226,29
2022-08-30,900218,0.5509667431539894,0.579148092358221,30
2022-08-31,900218,0.5484597201569189,0.5788591326251947,31
2022-09-01,900218,0.5475291032104981,0.5786400233775839,32
2022-09-02,900218,0.5470672766909905,0.5784843777733757,33
2022-09-03,900218,0.5485959541499535,0.5783857256956197,34
2022-09-04,900218,0.5527687104996012,0.5783376247893994,35
2022-09-05,900218,0.5566864158948125,0.57833375556802,36
2022-09-06,900218,0.5609047823324314,0.578368001351604,37
2022-09-07,900218,0.5646007644157127,0.57843451392776,38
2022-09-08,900218,0.5672346181364889,0.578527765919136,39
2022-09-09,900218,0.5713585415976873,0.5786425909093993,40
2022-09-10,900218,0.5726899988880083,0.5787742124204395,41
2022-09-11,900218,0.5712985958359154,0.5789182628522967,42
2022-09-12,900218,0.5686642066712032,0.5790707934963336,43
2022-09-13,900218,0.5645680033546407,0.5792282767142591,44
2022-09-14,900218,0.5592698531494283,0.5793876013434177,45
2022-09-15,900218,0.5554858385356072,0.5795460623447639,46
2022-09-16,900218,0.5517827433328097,0.5797013456564756,47
2022-09-17,900218,0.5467290220342551,0.5798515091553639,48
2022-09-18,900218,0.5422761529626544,0.5799949605620687,49
2022-09-19,900218,0.5377725922460946,0.5801304330562548,50
2022-09-20,900218,0.5359979791549578,0.5802569592962221,51
2022-09-21,900218,0.5372289602209378,0.5803738444648953,52
2022-09-22,900218,0.539239521632983,0.5804806388922706,53
2022-09-23,900218,0.5412960408553948,0.580577110734101,54
2022-09-24,900218,0.5444400704587311,0.5806632191187379,55
2022-09-25,900218,0.5474347350013122,0.5807390881093443,56
2022-09-26,900218,0.5508254814685316,0.5808049817676812,57
2022-09-27,900218,0.5558990994871676,0.5808612805487811,58
2022-09-28,900218,0.5606692844619097,0.5809084592033562,59
2022-09-29,900218,0.5642910559030848,0.5809470663169312,60
2022-08-01,900219,0.5980633396626335,0.5945533918882694,1
2022-08-02,900219,0.6032094194764392,0.5942296659570054,2
2022-08-03,900219,0.6069578442214908,0.5945435046652343,3
2022-08-04,900219,0.6090418211620632,0.5952812787507761,4
2022-08-05,900219,0.6106840254120358,0.5962738443462943,5
2022-08-06,900219,0.6121050210819422,0.5973914206982155,6
2022-08-07,900219,0.6144234207751407,0.5985380392542934,7
2022-08-08,900219,0.6157779569832157,0.5996459812054417,8
2022-08-09,900219,0.6204640071472403,0.6006704919196529,9
2022-08-10,900219,0.6238561052663021,0.6015849571498524,10
2022-08-11,900219,0.6234488497680262,0.6023766449616317,11
2022-08-12,900219,0.6209254045758885,0.6030430561466844,12
2022-08-13,900219,0.617859411784755,0.6035888814749603,13
2022-08-14,900219,0.6181985378225116,0.6040235335719469,14
2022-08-15,900219,0.6168527833948014,0.6043592017620136,15
2022-08-16,900219,0.6162057594661373,0.6046093674442174,16
2022-08-17,900219,0.6138186945135822,0.604787713328362,17
2022-08-18,900219,0.6127541000810284,0.6049073603482366,18
2022-08-19,900219,0.607146072215558,0.6049803697958518,19
2022-08-20,900219,0.6047549475074746,0.6050174539910125,20
2022-08-21,900219,0.6035197560403871,0.6050278456859647,21
2022-08-22,900219,0.602388914014699,0.6050192837070592,22
2022-08-23,900219,0.6036314186405052,0.604998079551278,23
2022-08-24,900219,0.6013539825791725,0.6049692364422815,24
2022-08-25,900219,0.6034911053392029,0.6049365984937457,25
2022-08-26,900219,0.6050905977879405,0.6049030130120441,26
2022-08-27,900219,0.6083118777181089,0.6048704935551688,27
2022-08-28,900219,0.6117743580179626,0.6048403751631168,28
2022-08-29,900219,0.6157885413030768,0.6048134562359725,29
2022-08-30,900219,0.6175908999968095,0.6047901239313105,30
2022-08-31,900219,0.6192573260773526,0.6047704617659087,31
2022-09-01,900219,0.6210784722710383,0.6047543394255669,32
2022-09-02,900219,0.6216970348982581,0.6047414856967992,33
